Smiles,LogP,MW,QED,SAS,rb,TPSA,pIC50
Oc1c2NCCc3ccccc3c2cn[nH]c2ccccc1n2,-3.309700000000001,304.35300000000007,0.6978749725226182,-4.5082055314235845,0,73.83,6.1653594970703125
C[C@H][C@H]1CCC[C@H]1O,-1.37159,113.18,0.54422129824789,-4.000418179507179,1,20.23,6.224784851074219
O=C1C=C2[C@H]3CC[C@H]CC3=CC[C@]21C,-2.836290000000001,187.262,0.5328463721902265,-4.953792322996286,0,17.07,6.520724296569824
CC(C)[C@@H]1CC[C@H]1N=O,-2.1874,127.187,0.5226277002867136,-3.9774497445297055,2,29.43,5.709713935852051
COC1CCc2cO[C@@H]2C[C@@H][C@@H]1O,-1.0331899999999998,183.227,0.6596297791455005,-4.91432530972696,1,38.69,6.656548976898193
COC1CC[C@H]2CCCOCCC[C@@]21CNCCCl,-2.8168000000000006,289.847,0.6235514135935021,-4.453939974464412,5,30.49,5.689657688140869
COCC[C@@H]1OCCc2ccccc2CCNC1.[F@H],-1.9490000000000005,269.36,0.9095422405672317,-3.264360213568364,3,30.49,6.878915309906006
COC[C@@H]1[C@@H]2CCc3ncccc3[C@H]12,-2.0038,189.25800000000004,0.7095969534807175,-3.67820942921941,2,22.12,6.439338684082031
C/C=C[C@H]1O[C@@H](C)CC/C=N[C@]1O,-2.06279,182.243,0.630558194512368,-4.756992256543743,1,41.82,6.346797466278076
OCc1ccncc1CCCCCCCCC[N+],-2.9158000000000017,248.3699999999999,0.6471976353664212,-2.907984360903157,10,55.42,6.15749979019165
O=C1C[C@@]2OCCCCc[CH]c2ccc1,-2.7686800000000016,204.269,0.6061556256135566,-4.131057168744254,0,26.3,6.424912929534912
COc1ccc2[C@@H](CO)c3cc[nH]c3[C@@H]2cC[nH]1,-1.5953,246.31,0.742547958362294,-4.599425328976536,2,57.28,6.103819847106934
CC[C@H]1C[C@@H]CCCCN=C1OC=C,-3.349490000000002,194.298,0.6176541437312342,-4.768892496761625,2,21.59,6.467759609222412
COC1=C[C@H]2CC3CCCC3CC[N@+]12CC[C@@H](C)N,-2.6206000000000005,265.42099999999994,0.7931163478123014,-4.916453238927511,4,35.25,6.064250946044922
C[C@H]/C=COCc1ccc[nH]1,-2.26919,150.20100000000002,0.6541891956216552,-3.842706586297229,4,25.02,5.888833522796631
OC(C)COCCCCCCCC#N,-2.24798,199.29399999999995,0.5793445433348859,-2.76543454418546,9,53.25,6.001777648925781
OCC1CCCCCCCN1CCCCC[N+],-2.2425,240.39099999999996,0.7237468369558663,-3.634788579252272,6,45.77,6.315492153167725
COCC=C1CCOCC=NCCNCCCOC[n+]1=N,-1.0050700000000006,299.395,0.7458009966180013,-4.806514913293521,2,78.94,6.761483192443848
Oc1cc2ncc3ccccc3c2cnc2ccc1OC2,-3.5054000000000025,276.2950000000001,0.6823911680502648,-3.8883527959013335,0,55.24000000000001,6.23167896270752
OCCCCCCCCOc1cccCCCC[N+]=[s+]1,-3.5194000000000027,298.472,0.5226407758873666,-4.206580013638046,9,43.56,6.441442012786865
CCC[C@H]1COCCC(C)CCN1C#N,-2.3846800000000004,210.321,0.6565195147879268,-4.182111773181269,2,36.26,5.575979232788086
COCC[C@H]1CCOCCCN=CCCC1,-2.6906000000000008,227.34799999999996,0.7419073092812,-3.7149359592492415,3,30.82,6.116808891296387
OCc1cccnc1CCCN(C)Cc2ccccc2,-2.6385000000000014,270.376,0.8399848821061747,-2.062812081863587,7,36.36000000000001,5.781092643737793
C[C@H]1C[C@@H](CC)CC[C@@]12O[C@@H]C2,-3.153490000000001,167.272,0.5826266923686125,-4.79764378115892,1,9.23,6.32204008102417
O=C1[C@]2Oc3ccccc3C[C@H]1O[C@@H]2C,-1.50989,203.217,0.6407846067593086,-4.463082139029387,0,35.53,6.897425174713135
OCCc1CCCCc2cccc2cccCC[N+](=O)oc1,-3.906100000000003,302.39400000000006,0.8411600545252493,-4.398497581952269,2,49.540000000000006,5.681695461273193
COCC[C@H]1CC/CCCC1=CCN,-2.4883,197.322,0.5548804630081207,-3.359139425842267,4,35.25,5.938534259796143
C=C1C[C@@]2CCOCC[C@@H]2CC[C@H]1C,-3.363690000000002,193.31,0.5359411278233358,-4.135380784534748,0,9.23,6.044840335845947
COCCOCc1cccO[C@H]1CC,-1.8983,198.262,0.6099839848871123,-3.7028459643038047,6,27.69,5.9827728271484375
COC1=CSc2cc(C)ccc2C1=O,-2.578520000000001,206.266,0.7164741725362399,-2.1470841359879955,1,26.3,5.7205305099487305
CN1C=[N+]c2ncc(C)cc2[N@+]1Oc1cccs1,-2.0731200000000003,260.322,0.7765041926383693,-4.519956254394281,2,45.360000000000014,5.525301933288574
C[C@H][C@@H]OCc1ccc[nH]1,-1.91728,137.182,0.6299054824700848,-3.994812602749784,4,25.02,5.908812999725342
CN=C1C[n+]2ccccc2C[C@H]2Oc3ccncc3-CC[C@H]12,-2.006,294.37800000000004,0.697163557343438,-4.361700242419898,0,38.36,6.141957759857178
C/C=C\COc1ccccc1CCC[C@@H](C)O,-3.345000000000003,234.33899999999997,0.7331076547445854,-2.6641600373753,7,29.46,5.951560020446777
COC1CC[C@@H]2CCN(C=C)CO[C@@]12CS,-1.9033,243.372,0.7652656177734896,-4.874696155648588,3,21.700000000000003,5.948384761810303
COC1CC[C@@]2CCCNCCC[C@]12C,-2.5395900000000005,210.341,0.7178802072677326,-4.4326069431276025,1,21.26,6.285902976989746
C[C@H]1C[C@@H]C[C@H](CCC#N)c2cccn2CN1,-2.80917,230.335,0.8483740214377253,-4.987285738572697,2,40.75,6.1934027671813965
Oc1cc2ncncc2ccc2c3CCOCC3[nH]c2n1,-1.4469999999999998,282.303,0.7525420150806283,-4.8579596878292,0,79.63000000000001,5.728028297424316
COC=C1Sc2cc(O)ccc2CN=CC[C@H]1C#N,-3.086380000000002,274.345,0.799131255328187,-4.734473034081184,1,65.61,5.898027420043945
COC1=C[C@H]C2CCC[C@H]2CCNC[C@H]1CC,-3.1567900000000018,236.379,0.7949569697963546,-4.644316453939291,2,21.26,6.0607075691223145
OC(C)CCOCCNc1cccnc1Br,-2.0435,289.173,0.5955956133938852,-2.982270007806152,7,54.38,5.94357442855835
O=C1c2ccc3ccccc3c2CCO1,-2.5527000000000006,198.22099999999995,0.6079375307073365,-2.0503572446780414,0,26.3,6.006579399108887
OCCCCCCCCCCCc2cccn[n+]2Br,-3.572800000000002,330.29,0.6298928354637606,-2.934499572895147,11,37.00000000000001,6.042238235473633
O=C1C[C@@]1OC=CCc1c(Br)cccc1O,-2.732290000000001,282.113,0.8636198976124015,-3.305219454369312,4,46.53,6.214839935302734
COCC1CSCCNCCCC=CCCN1CC[C@@H](C)CS,-3.3223000000000025,360.6330000000001,0.5605330735727891,-4.472547797980557,6,24.5,5.91567325592041
COCCc1ccoc1N,-1.0507,141.16999999999996,0.6840131095619518,-2.80759409195024,3,48.39,5.7609028816223145
C[C@H]1C=CO[C@@H]1CC=[NH],-1.57467,125.171,0.558197745684118,-4.912174975298935,2,33.08,5.876715660095215
COC1=CNc2ccccc2Cc2[nH]c3ccccc3N1ccc2,-4.512400000000002,317.392,0.693068369689464,-4.6730967611393845,1,41.98,6.099055767059326
COC1C[C@H]OCCCCCN1CCC,-2.4232900000000006,214.32899999999995,0.7199182661747402,-4.033972176563923,3,21.700000000000003,6.201661109924316
CC(C)S[C@@H]CC[C@@H]CO[C@@H]1OCC1,-3.0372800000000018,216.346,0.5810160516439729,-4.44915880454049,8,18.46,6.343049049377441
C/C=C1C[C@@H]2CCOCC[C@@H]1C[C@H](C)CC2,-4.185600000000004,222.372,0.5585038558100867,-4.950943305009218,0,9.23,5.953935146331787
Oc1cc2nc(CO)cc3ccc2cc1cccc3O[C@@H],-2.40249,279.295,0.8870147769821384,-4.94983821780563,2,62.05000000000001,5.614325523376465
CO[C@@H]1C=CO[C@@H]1C[C@@]1O[C@H]1F,-1.16179,173.16299999999998,0.5999132812740101,-4.9295393116381625,3,30.99,6.8390703201293945
CC(O)C[C@@]1COc2cc[nH]c2C[C@@H]CC1,-2.2794800000000004,221.3,0.8044003766288728,-4.946700436585042,2,45.25,5.879790306091309
OCCCSCCCCCC2CCC[C@@]2(C)SC,-4.5842000000000045,290.53799999999995,0.59452731726276,-3.85230096420104,10,20.23,5.900835990905762
C[C@@H]1occ(OC)cc1C,-1.8392,140.182,0.5529373636663222,-3.996408335030769,1,18.46,5.507826805114746
COCC[C@H]COc1cccnc1CCNCl,-1.98709,257.741,0.5427838096539431,-3.2369959381984845,9,43.38,5.897970676422119
COC1=C[N+]2CC3CC3Cc[C@@H]2CCN1CC,-2.0959,236.35899999999992,0.6835586278844836,-4.827982299817421,2,18.370000000000005,6.347516536712647
COC1CC[C@@H]2CC[C@@H]1CC[C@@]2N,-2.09229,182.287,0.6736503381611022,-4.605918564702628,1,35.25,6.14268970489502
Oc1ccc2CCOCc3cccn3CC[C@@H]2Occ1,-3.0793000000000017,273.332,0.7896759412997553,-4.759491428755579,0,43.620000000000005,6.56777286529541
COC[C@@H]1CCOCC=C[C@@H]CNC1=S,-1.3467899999999997,228.33700000000005,0.7227080415679139,-4.785747489622955,2,30.49,6.165518760681152
OCCCOCCCCOC2CCCCCCC[N+]2=C,-2.575600000000001,286.436,0.5230680224029564,-3.9771879849755134,9,41.7,6.532960414886475
OCc1ccoc1CCCCCCCCCCNc1ncco1,-4.535300000000003,320.43299999999994,0.5303173929105729,-2.821903121390124,13,71.43,5.704159736633301
OCCCCCCCOCCCN1CCCCC[N-]/C=CC1,-3.7092000000000023,311.49,0.5917162645618563,-3.6795485582836314,11,46.8,6.484375
C[C@H](C)[C@H]CCCCC=C[C@]1NCC1,-3.4885800000000016,193.334,0.6102719415127144,-3.721604846047168,7,12.03,6.198634147644043
COC1CC[C@@H]2C/C=C[C@@H]1OC2,-1.7565,168.236,0.5553168831315118,-4.897865484506747,1,18.46,6.633447170257568
O=C1Oc2cnc3ccccc3c2CC[C@@H]2Oc1ccc[nH]2,-2.4299,294.30999999999995,0.7561730203475437,-4.938200822128439,0,60.45,6.282351016998291
COCC[C@H]1CSCc2ccsc2OC1,-3.026400000000001,244.381,0.8140345276366591,-3.90959108482817,3,18.46,5.812709808349609
C/C=C\C1Cc2ncoc2CC[C@@H]2OC12,-2.123,205.257,0.5204101891262655,-4.798030169733544,1,38.56,6.007162570953369
CC(CO)C[C@@H](CCC)CO,-1.4135,160.25699999999998,0.616539249477334,-3.3010552301000526,6,40.46,5.497295379638672
OCCCSCCCCOc1ccc(CCCN)o1,-2.4455,287.42499999999995,0.5779282401730202,-2.7683860064615797,12,68.62,5.866548538208008
C[C@H][C@@H]1CCOCC[C@H]1OC=O,-1.17879,171.216,0.5980018132383197,-4.244300855273071,3,35.53,6.712085723876953
COCC[C@@H]1C[C@H](C)CNC1Cl,-1.8334,191.702,0.5431512472013457,-4.182673577372428,3,21.26,6.037365913391113
COC/C=C/C[C@@]12CCc3ccccc3[C@@H]1CC2,-4.089300000000003,242.362,0.7225705273124367,-3.6155275841959176,4,9.23,6.4694108963012695
C[C@H]1[C@H]2C[C@H]CC[C@@]2(OC)CN1CC,-2.09999,196.314,0.6703770414105104,-4.813190869542689,2,12.47,6.479231357574463
C[C@H]1[C@@H]2CC=C(CC)O[C@@]23CCC[C@H]13,-3.5054000000000025,192.302,0.6175065722803168,-4.998721354922907,1,9.23,6.331264972686768
COC1CC2CO[C@@H]2CC=NCC1,-1.2711,183.251,0.6126626149507418,-4.9140777077061735,1,30.82,6.0628204345703125
CC(C)S[C@@H]1CCCC[C@H]1OC,-3.085600000000001,188.336,0.672869101138046,-3.5017122497609368,3,9.23,5.93289041519165
OCc1ccncc1CCCN1CCCC[N+]1(C)CC,-1.9838,278.42,0.8084814544736542,-3.885277975622537,6,36.36000000000001,6.259708881378174
C/C=C([C@@H])OCc1ccoc1,-2.4110900000000006,150.177,0.6171657786842961,-3.625575026123532,3,22.37,5.448310375213623
COC1=C[C@H]2CCC/CCCCC[C@@]23CN(C)CC[C@]13,-4.177290000000004,276.444,0.7122220483293009,-4.695107069759767,1,12.47,6.189517021179199
C[C@H]1C[C@H]2CCC=CC[C@@]21CN,-2.3276,165.27999999999997,0.5928558222665812,-4.438770780169632,1,26.02,6.194217205047607
COCCc1ccncc1CCNCCCCNC,-1.4022000000000003,265.40099999999995,0.5938231671018467,-2.438500132335708,11,46.18,5.8817644119262695
COCC#CCCCCNCCc1nccnc1Br,-2.1913,326.238,0.58761532011334,-3.0279837686993423,8,47.04,6.119526386260986
CC[C@H]1C[C@@H]CCCC\C=C1OC,-3.711290000000002,181.299,0.6306898612543438,-4.2660858086874605,2,9.23,6.424152374267578
COCC1CCCNCc2ccccc2CCN1Cl,-2.5833000000000004,282.815,0.8441044847797603,-3.518980959489109,2,24.5,6.17398738861084
O=C1C[C@@]1OCCCCNCc1ccccc1[O-],-1.1513899999999997,247.294,0.6999935232640877,-3.072203661286032,8,61.39,6.846188545227051
O=C1C[C@@H]1CCCCCOCc1ccccc1,-3.3526000000000025,232.32300000000004,0.6423988085521469,-2.3690672979718457,8,26.3,6.12722110748291
COCC[C@@H]COCCCc1ccccc1CN,-2.33529,250.362,0.6482060048440311,-2.618549153802565,10,44.48,6.090446472167969
COCC1CSCCNCc2ncccc2CN[C@@]1,-1.30899,279.409,0.8545316249877314,-4.769684480967629,2,46.18,6.0661139488220215
OCc1cc[nH]c1CCC2CCCC[N+]=2,-1.4003,206.289,0.7683550490437058,-4.213063538384336,4,50.12,5.935700416564941
COC1C[C@H]2CCCCC[C@H]2NC1,-1.9436,183.295,0.6705713981046231,-3.388860466746328,1,21.26,5.895992279052734
COC1C[C@H]2CCCCC[C@@H]2CCN1,-2.5388,197.322,0.6972297004871538,-3.599573406705339,1,21.26,6.080710887908936
C[C@@]12C[C@H]3CCCC=C[C@H]3O[C@@H]1CCN2C,-2.594400000000001,221.344,0.5829775204875564,-4.615833364295195,0,12.47,6.408904075622559
O=C1c2csc(OC)c2CC=CCN1.N=O,-1.93037,240.284,0.581142498868035,-3.52742146282597,1,79.25,5.613760471343994
COC1C[C@H]C2CCC[C@@H]2CcS1,-3.1064900000000017,199.339,0.6415132244877124,-4.565994879701794,1,9.23,6.0178422927856445
O=C1c2nc3ccccc3cc2C1,-1.9736,169.18299999999996,0.603121925548572,-2.175428009118137,0,29.96,6.003727912902832
OCCCCCCCCOCCCN1CCCC[C@H]1C,-3.600400000000003,285.472,0.556123847511996,-2.56087828275642,12,32.7,6.481950283050537
COC1CC[C@H]2CCCOcCc2[C@@H]1O,-1.589,214.305,0.7201158789583026,-3.6637463269543256,1,38.69,6.745797634124756
C[C@H]1[C@@H]C[C@@H](CCO)[C@@H]1OCC,-1.63419,171.25999999999996,0.6963805308026684,-4.423231619330471,4,29.46,6.359575271606445
C[C@H]1[N+](=O)CCc2ccccc2[N+](=O)NCC1,-1.7151999999999998,235.287,0.6964669451047261,-4.791340031371582,0,52.19,5.524626731872559
CC(C)[N+]=CC[C@@H]1CCO[C@@H]1OCc1ccsc1,-2.8324000000000016,267.394,0.7424382872634103,-4.406532429568252,6,32.56,5.902442455291748
CCc1ccc2[nH]cc2cc1,-2.6819000000000006,145.20499999999998,0.6346245784074641,-2.1707012978356914,1,15.79,5.864871025085449
COC1CC#COc2ccccc2C[C@@H]1O,-1.3483999999999998,218.252,0.7230292376891669,-4.820005056147089,1,38.69,6.5384202003479
OCCSc1ccncc1c2ccc[nH][n+]2=N,-1.5822699999999996,249.319,0.5594063702615166,-3.942335969595659,4,72.01,5.919513702392578
COCC=C[n+]1ccccc1NCC,-1.523,193.27,0.7172376084776867,-3.61542827799983,5,25.14,5.7041096687316895
C[C@H]1[C@@H]OC2CC[C@H](c3ccccc3)NCC[C@@H]12,-3.314090000000002,244.358,0.8180069734326068,-4.042255170747447,1,21.26,5.7892656326293945
OCCCCCCCCO,-1.3116,146.23000000000002,0.5315821847662185,-1.6345919630184245,7,40.46,6.101668357849121
C[C@H](C)SCCc1ccncc1OC,-2.774300000000001,211.33,0.7473986505938176,-2.484901887467286,5,22.12,5.92578649520874
C=C1[C@@H]2[C@H]3CCC/CC[C@@H]3O[C@H]2CC1,-3.300300000000002,192.302,0.5350245378696104,-3.871525732408802,0,9.23,6.697330474853516
OCCCCCCCCCCCN1CCCCN[C@]1,-3.1712900000000017,268.44499999999994,0.5650086171601656,-3.205213503964078,11,35.5,6.323056221008301
C[C@H][N+]1CCC(C)COC1=O,-1.48459,156.20499999999998,0.5385325169757634,-4.682744945678127,1,32.2,6.009044647216797
O=C([C@@H]1O[C@@H]c2ccoc2)Nc2nc[nH]c12,-1.2225899999999998,218.192,0.8112475045075858,-4.426804737757052,3,80.15,6.32770299911499
C[C@H]1[C@@H]2CCC[C@@H]1CC2S,-2.740900000000002,156.294,0.5122085124191832,-4.987367153939424,0,0.0,6.17288064956665
OCc1COCCCCCCCCNCCCCC[N+]1(C)CN=[N+],-2.1344000000000003,342.5280000000001,0.6092573946419882,-4.714739217564697,3,76.15,6.586281776428223
OC(C)CSCCOc1cccnc1N,-1.1566,228.317,0.7149905345570698,-2.9446515743386588,6,68.37,5.7234416007995605
CO[C@H]1C[C@H]2CC=CCC=C[C@@H]2OC1,-2.3127000000000004,194.274,0.5963045315297786,-4.341220686255058,1,18.46,6.6054863929748535
COCC[C@H]CCCCCCNCCCc1csnn1,-3.251590000000002,298.47599999999994,0.5355993829646551,-3.0343911539312023,14,47.04,5.880731105804443
C[C@@H]1[C@@H](O)CCc2C[C@@H]1C2,-1.8034,140.226,0.54371966787706,-3.986292328463296,0,20.23,6.014581680297852
C[C@@H]1[C@H](O)C/CCC[C@@H]2O[C@@H]12,-1.3248,156.22500000000002,0.5365021421454524,-3.627226297635936,0,32.76,6.018896579742432
OCCCSCCCOc1ccc[nH]cn[N+]1=O,-1.1891999999999998,272.35,0.5126718199678637,-4.117339390488956,8,73.93,6.296162128448486
O=C1[C@]2(Oc3ccccc3C2)[C@]1O[C@@H],-1.16018,187.17399999999995,0.66139341263121,-4.410775573684702,1,35.53,6.333776950836182
C[C@H]1C[C@@H]2C[C@H]1[C@@]2(O)C,-1.4133,126.19899999999998,0.5200609287438307,-4.990404365918039,0,20.23,6.289056301116943
C[C@H]1[C@@H]C(C)C[C@@H]1O,-1.22749,113.18,0.5006121871010966,-4.575279307318471,0,20.23,6.358170986175537
C[N+]Cc1ccccc1Cc2ccc[n+]2=N,-2.4179700000000004,213.284,0.7462596612368962,-4.198286936886793,4,40.96,6.165773391723633
COC[C@@H]1Snccc1C,-1.6803,157.238,0.5687121008213597,-4.604431228803664,2,21.59,5.625048637390137
O=C[C@H]1CC[C@]2(C)CCO[C@]21C,-1.7806,168.236,0.5577708711650328,-4.60075189905075,1,26.3,5.6838860511779785
CC[C@@H]1Oc2ccccc2CC1,-2.7902000000000013,162.23199999999994,0.6166375392140798,-2.4442837532063173,1,9.23,6.02200174331665
C[C@H]1[C@@H](CO)CC[C@@H]2O[C@@H]1CC2,-1.5724,170.25199999999998,0.6470044979417436,-4.7499330784713605,1,29.46,5.74986457824707
ClC1CCCCCOc2ccccc2CCC[N+](=O)CC1,-4.348400000000003,310.8450000000001,0.5264586422738796,-3.762989989257015,0,29.31,5.808342933654785
COc1cc(NCc2ccccc2C)c2c[nH]cc2c1OCC,-4.495720000000003,310.3970000000001,0.7046276004208303,-2.478422989757052,6,46.28,5.92751932144165
C/C(C)S[C@@H]1CCC[C@@]1OO,-2.70209,175.273,0.5279898651411756,-4.356340330293511,3,29.46,6.09853982925415
COC=S1SC(=O)Nc2Cc3ccccc3[C@@]12O,-1.8028,283.374,0.6093728856244277,-4.823833332536514,1,58.56,6.180410861968994
C[C@H]1c=CO[C@@H]1Cc1cc(=O)scc1OO,-2.0512,240.28,0.6486458552238299,-4.581356366498634,3,55.760000000000005,5.744322299957275
C[C@H](Br)[C@@H]CCC(C[C@@]12CCC1CC2)S,-4.632990000000005,290.2899999999999,0.5347715243263974,-4.880968042921252,6,0.0,5.588809013366699
OCc1ccncc1OCCCN2CCCCCN[C@]2C#N,-1.4313699999999998,303.3859999999999,0.7738413758029913,-2.9799305687252176,6,81.41000000000001,6.359679222106934
OCc1ccncc2Occc3cc4n[nH]cc4cc3n12,-2.5493,280.28700000000003,0.5612665542199299,-3.4379959777522693,1,79.87,6.662586212158203
COC=C1CSC(c2cccnc2C)CCN1C,-2.987620000000001,264.394,0.7668515016101831,-3.8525655557348015,2,25.36,5.512505531311035
O=C1[C@]2Oc3ccccc3CC[C@H]2O[C@@H]1,-1.67328,202.20899999999995,0.6416190624902033,-3.72198199391908,0,35.53,6.654880523681641
OCc1ccnCCOCCc2cc(OCCC)c2[nH]c1=S,-1.8914,322.42999999999995,0.7740811202155454,-4.359509944589632,4,63.08000000000001,6.044707298278809
COC[C@H]c1ccccc1CCN,-1.38659,178.25499999999994,0.7390851190134576,-2.6693353841044605,5,35.25,5.7573981285095215
COCc1ccncc1OCCc2ccncc2[O-],-1.3180999999999998,259.285,0.782256204149861,-2.9506316008671742,6,67.3,6.707489013671875
OCc1ccncc1CCCN2CCCC[nH]2,-1.1068999999999998,235.33099999999996,0.8023488356956036,-2.964723812609787,5,48.39000000000001,6.227709293365479
C/C=C\[C@@H]OC(=O)C,-1.28739,113.136,0.5041628214624301,-3.821912725919315,2,26.3,5.84144926071167
C[C@H](S)CCCCC1CN=C1O,-2.4514,187.308,0.5027256896237108,-4.307000361649049,5,32.59,6.463368892669678
C#CC[C@H]1CCCNCCc2CCCNC[C@@]12CC,-2.7954000000000008,262.441,0.7478574632584473,-4.678625289149727,2,24.06,5.884155750274658
C[C@@]12C[C@@H]3CCC[C@@H]3C[C@@H]1OCC2(C)CN[Cl],-3.351300000000002,257.805,0.7663899544549568,-4.874563505448679,2,21.26,6.2916107177734375
C[C@H]1[C@@H](C)CSC1=N,-1.98267,129.228,0.5309716402186332,-4.736019078608078,0,23.85,5.638001441955566
COC1=C[C@H]2CCc3cc[nH]c3C2OCC[C@@H]1,-2.7730900000000007,232.303,0.807521025679264,-4.45907170376009,1,34.25,6.322370052337647
COCC[C@@H]1CCCC[C@H]OC1=O,-1.91809,185.243,0.6300062754053923,-3.688098330283694,3,35.53,6.053543567657471
C[C@H]1[C@@H]CCCCC[C@@H]1O,-2.1517900000000005,141.234,0.5477534592391752,-3.657035609474168,0,20.23,6.872010231018066
COCCCCCCCCNCCCN1CCC[C@H](N)CC1,-2.7663,313.5300000000001,0.5134174352137674,-2.584437245413806,13,50.52,6.07681131362915
OCc1CCCCCCCCCCCCCCCN(C#N)C1,-4.852980000000005,308.50999999999993,0.7041286747937132,-3.2529667586408597,1,47.26,6.182908058166504
C/C=C/[C@@]2OC(=O)CC[C@H]2,-1.63578,138.166,0.5146663333073668,-4.038665520521668,1,26.3,5.786696434020996
OCc1ccc(COCc2cccn2CO)cc1CO,-1.1393,277.32000000000005,0.7092157154578028,-2.6912704512618824,7,74.85000000000001,5.998854160308838
O=C1N2CCOC=Cc3ccccc3CN[C@H]2CCC1,-2.1156999999999995,272.34800000000007,0.7862753458201599,-3.994918547399647,0,41.57,5.819927215576172
C[C@H]1[C@@H]2CCC[C@@H]2OC=C[C@@H]1,-2.539390000000001,151.229,0.5166667942514139,-4.630475708905177,0,9.23,6.4099225997924805
O=C1C[C@@H]2Oc=C[C@]1c1ccccc1O[nH]2,-1.33539,216.216,0.7104522853779323,-4.801369682917175,0,47.56,6.088247776031494
COC1C[C@@H]CCCCCCC[C@@H]1OCC,-3.7451900000000022,227.368,0.7308621548535863,-3.937102046113645,3,18.46,6.752449035644531
CC[C@H]1OCCC[C@H]CC1=N,-2.18956,154.233,0.6166811017289024,-4.228420032526762,1,33.08,6.13665246963501
C=C1C[C@@]2/C=C/CCCC/C=C\[C@@H](O)OC[C@H]2CCC1,-4.328690000000004,275.41200000000003,0.6667821608123482,-4.847124953747569,0,29.46,5.94965124130249
OCC[C@H]1SCCc2cc[nH]c2O1,-1.3912999999999998,199.27500000000003,0.7562808522947974,-4.32808735534114,2,45.25,5.732919216156006
OCc1cccnc1CCCOCCCCCO,-1.6857,253.3419999999999,0.6228205856231883,-2.302923414157595,10,62.58000000000001,6.127847194671631
OCCOCCCCCCCN1CCCCCNC1,-1.9788,272.43299999999994,0.5969647734844833,-2.371781361106935,10,44.73,5.905915260314941
COC1=C[C@H]2CCN(C)CCNCC[C@]12CC,-1.8581,238.37499999999997,0.7944907453576041,-4.38873946698714,2,24.5,6.1614837646484375
Oc1ccc2nncc3ccc4cncnc4ccc3[nH]c12,-2.7875000000000005,289.29800000000006,0.5194620594830255,-2.82676075363646,0,87.58000000000001,5.880825996398926
OCCCCCCCCOc1ccccCCCCN[n+]1,-2.871100000000001,294.439,0.6768331862635053,-3.890911703758477,8,55.59,6.5637640953063965
C[C@H]1[C@@H]2CC[C@H](C)Cc2CC[C@@]1\C=O,-3.242090000000002,193.31,0.5842094193525598,-4.326175147908874,1,17.07,5.994657039642334
O=C1/C=C2[C@@H]1CC2CC,-1.5416,122.167,0.5152730838425209,-4.35444635991432,1,17.07,6.16022253036499
C=C1[C@H]2Cc3ccc(cc3)C[C@]21NCc1cccnc1,-2.894800000000001,262.356,0.8603507360329672,-4.641167092685522,3,24.92,5.784801483154297
COCC1Cc2ccccc2OC1C,-2.2726000000000006,192.258,0.7153101321150449,-3.050995015303978,2,18.46,6.348243713378906
C/C=C[S@]/[C@@H](Cl)Cc1[cH]cc1Cl,-4.270900000000002,221.152,0.6385078930785677,-4.898667009949573,4,0.0,5.802824974060059
Oc1c2cc[nH]c2ccc2c3cc[nH]cc3ccc12,-1.5249,248.285,0.6618306306200739,-4.022504987480561,0,48.05,6.034514904022217
C[C@@H]1[C@@H]2CCC[C@H][C@@]12O,-1.37159,125.191,0.5181443256616762,-4.796336302910428,0,20.23,6.572352409362793
C[C@H]1C=CC[C@H]CC[C@@H]1O,-1.9277900000000003,139.21800000000002,0.5083038422215184,-4.387049345737903,0,20.23,6.689794063568115
OCCCCCCCOc1ccCCCCCOC[n+](=O)n1,-3.142500000000002,313.418,0.5787664970397216,-3.7784819569522696,7,71.13,6.037807941436768
C/C=C1[C@@H]2COCC[C@@H]2CO1,-1.5731,154.20899999999995,0.527018104848105,-4.244114381293684,0,18.46,6.625277042388916
O=C1Sc2occc2Cc2c1cccc2[O-],-2.1899,231.25199999999995,0.6970143520881786,-3.7543250639770935,0,53.27,6.250410556793213
COC[C@H]1COC=CC1CCOc1[nH]c1,-1.2179,211.261,0.7172969147091954,-4.668001546626847,6,49.63,6.035500526428223
COC1CC[C@@H]2CCCCCCCCN2C[C@@H]1CC,-4.236300000000004,267.45699999999994,0.7418891630749457,-3.620336058380496,2,12.47,5.952200889587402
C/C=C1[C@@H]O/C=C(C)Cc2[nH]ccc2OC1,-2.978090000000001,218.276,0.7260261940038453,-4.642741847271035,0,34.25,6.301108360290527
COC1=C[N+]2=CC=C(C)C[C@H]2OC1,-1.2638,180.22699999999995,0.5665392022943384,-4.974413506998871,1,21.47,6.150980949401856
O=c1cc2COCC=C3CCCc2cccc2cccc3[nH]c12,-3.473980000000002,305.377,0.809500687767427,-4.82955724487688,0,42.09,6.404665470123291
COC1CC[C@@H]2CCCNCCCC[C@H]1n2,-1.6757,226.364,0.7134622176101587,-4.787777461417103,1,33.29,6.2921953201293945
COCC/C[C@@H]1OCCCCN1CCC(C)=O,-1.8306,243.34699999999992,0.6394732401526674,-3.083265806606068,7,38.77,6.203808307647705
COCC[C@@H]1CCC[C@H]CC1=NC,-2.4881900000000003,182.287,0.6144214581351951,-4.064739910325274,3,21.59,5.825393199920654
